% Title: User database. 
% Source: Yelp.com Data. 
% Authors: Manikanta Talanki & Kaushik Sirineni. 

@RELATION userdb 
@ATTRIBUTE userStarRating {1,2,3,4,5} 
@ATTRIBUTE userReviewCount NUMERIC
@ATTRIBUTE reviewStarRating {1,2,3,4,5}
@ATTRIBUTE reviewUsefulness  {A,B,C,D,E} 
@DATA 
5.0,1,5.0,E
5.0,244,4.0,E
5.0,244,1.0,E
4.0,16,3.0,A
4.0,16,5.0,A
4.0,16,3.0,E
4.0,16,4.0,E
4.0,16,3.0,A
4.0,16,4.0,E
4.0,35,5.0,E
3.0,9,1.0,E
4.0,4,4.0,A
4.0,6,1.0,E
5.0,10,4.0,E
5.0,10,5.0,A
5.0,10,5.0,E
5.0,10,5.0,E
5.0,10,4.0,E
5.0,10,4.0,A
5.0,10,4.0,E
5.0,10,4.0,A
4.0,5,5.0,A
5.0,4,5.0,A
4.0,1,4.0,A
4.0,3,2.0,E
3.0,12,2.0,E
3.0,12,1.0,E
2.0,1,2.0,E
5.0,16,5.0,E
5.0,16,5.0,E
5.0,16,1.0,A
5.0,16,5.0,E
5.0,16,4.0,E
5.0,16,5.0,E
5.0,16,3.0,A
5.0,16,5.0,A
5.0,16,3.0,E
3.0,44,3.0,E
3.0,44,3.0,E
4.0,6,5.0,E
4.0,6,4.0,E
4.0,6,3.0,A
5.0,3,5.0,A
5.0,21,3.0,E
5.0,21,5.0,E
5.0,21,5.0,E
5.0,21,4.0,E
5.0,21,5.0,E
5.0,21,3.0,A
5.0,21,5.0,E
5.0,21,5.0,E
5.0,21,4.0,E
5.0,21,5.0,A
5.0,21,5.0,A
5.0,21,4.0,E
5.0,21,5.0,E
5.0,21,4.0,E
5.0,21,4.0,E
5.0,21,5.0,E
5.0,15,5.0,E
5.0,15,4.0,A
5.0,15,5.0,E
5.0,15,5.0,E
5.0,15,4.0,E
5.0,15,4.0,E
5.0,15,5.0,E
5.0,15,5.0,E
5.0,15,4.0,E
5.0,48,5.0,E
4.0,123,1.0,A
4.0,123,4.0,E
4.0,123,1.0,E
4.0,123,1.0,A
4.0,123,1.0,A
5.0,20,5.0,A
5.0,20,5.0,E
5.0,20,5.0,E
5.0,20,2.0,E
5.0,20,5.0,A
5.0,20,1.0,A
5.0,20,5.0,E
5.0,20,1.0,A
5.0,20,4.0,A
5.0,20,5.0,E
5.0,1,5.0,E
4.0,23,5.0,E
5.0,10,3.0,A
5.0,10,5.0,E
5.0,10,4.0,E
5.0,10,4.0,E
5.0,10,5.0,E
5.0,10,4.0,E
3.0,55,3.0,E
4.0,6,5.0,E
5.0,5,5.0,E
4.0,201,5.0,E
4.0,201,2.0,E
4.0,201,5.0,E
4.0,201,2.0,E
4.0,201,4.0,E
4.0,15,5.0,E
4.0,15,2.0,E
4.0,15,4.0,A
4.0,15,5.0,E
4.0,15,4.0,A
4.0,15,5.0,E
4.0,6,5.0,E
4.0,4,1.0,A
3.0,8,5.0,A
3.0,8,5.0,A
5.0,4,5.0,E
5.0,4,4.0,E
5.0,4,5.0,A
4.0,151,4.0,E
4.0,151,4.0,A
4.0,151,4.0,E
4.0,151,5.0,E
4.0,151,5.0,E
4.0,151,2.0,E
4.0,151,5.0,A
4.0,151,4.0,E
4.0,151,5.0,E
4.0,151,4.0,A
4.0,151,4.0,E
4.0,151,3.0,A
4.0,151,2.0,A
4.0,151,3.0,A
4.0,151,3.0,E
4.0,151,3.0,E
4.0,151,4.0,E
4.0,151,5.0,E
4.0,151,1.0,E
4.0,151,4.0,E
4.0,151,1.0,E
4.0,151,5.0,E
4.0,151,1.0,A
4.0,151,2.0,A
4.0,151,3.0,E
4.0,151,4.0,A
4.0,151,5.0,E
4.0,151,5.0,A
4.0,151,3.0,E
4.0,151,5.0,E
4.0,151,4.0,A
4.0,151,5.0,E
4.0,151,4.0,E
4.0,151,5.0,E
4.0,151,4.0,A
4.0,151,5.0,E
4.0,151,4.0,A
4.0,151,4.0,A
4.0,151,4.0,E
4.0,151,3.0,E
4.0,151,5.0,E
4.0,151,5.0,A
4.0,151,3.0,E
4.0,151,4.0,E
4.0,151,4.0,E
4.0,151,4.0,E
4.0,151,5.0,A
4.0,151,4.0,E
4.0,151,4.0,E
4.0,151,4.0,E
4.0,151,4.0,E
4.0,151,2.0,A
4.0,151,5.0,E
4.0,16,4.0,E
4.0,16,2.0,A
4.0,16,4.0,E
4.0,16,4.0,A
4.0,16,4.0,E
4.0,16,1.0,E
4.0,16,4.0,E
4.0,16,4.0,E
4.0,16,3.0,E
3.0,12,4.0,A
3.0,12,2.0,E
3.0,12,4.0,A
3.0,12,5.0,A
3.0,12,2.0,E
3.0,12,4.0,E
3.0,12,3.0,A
5.0,1,5.0,E
4.0,2,5.0,A
4.0,2,3.0,E
5.0,1,5.0,E
3.0,2,3.0,E
3.0,2,3.0,E
3.0,2,2.0,E
5.0,2,5.0,A
5.0,26,4.0,E
5.0,26,5.0,E
5.0,26,4.0,E
5.0,26,5.0,A
5.0,26,1.0,E
5.0,26,1.0,A
5.0,26,5.0,E
5.0,26,5.0,E
5.0,26,5.0,E
5.0,26,5.0,E
5.0,26,5.0,E
5.0,5,5.0,E
5.0,5,5.0,E
2.0,1,2.0,E
5.0,18,5.0,A
3.0,2,1.0,E
4.0,110,4.0,E
4.0,110,4.0,E
4.0,90,3.0,E
4.0,90,3.0,A
4.0,90,2.0,E
5.0,44,3.0,A
5.0,44,2.0,E
5.0,44,5.0,E
5.0,44,5.0,E
5.0,44,5.0,A
5.0,44,4.0,E
5.0,44,5.0,E
5.0,44,5.0,E
5.0,44,5.0,E
5.0,44,4.0,E
5.0,44,5.0,A
5.0,44,2.0,E
5.0,44,5.0,E
5.0,44,5.0,A
5.0,44,5.0,A
5.0,44,5.0,E
5.0,44,5.0,E
5.0,44,5.0,E
5.0,44,3.0,E
5.0,44,3.0,E
5.0,44,2.0,E
5.0,44,4.0,E
5.0,44,4.0,E
5.0,44,5.0,E
5.0,44,5.0,E
5.0,44,5.0,E
5.0,44,5.0,A
5.0,44,5.0,E
4.0,66,5.0,E
4.0,66,4.0,E
4.0,66,3.0,E
4.0,66,2.0,E
4.0,9,5.0,E
4.0,9,5.0,E
4.0,9,5.0,E
5.0,2,4.0,A
5.0,470,5.0,E
5.0,470,5.0,E
5.0,470,4.0,E
5.0,470,4.0,E
5.0,470,5.0,E
5.0,470,5.0,E
5.0,6,5.0,E
4.0,71,3.0,E
4.0,71,5.0,E
4.0,71,4.0,E
4.0,1,4.0,E
4.0,2,5.0,A
4.0,6,4.0,E
4.0,6,4.0,E
5.0,2,5.0,E
3.0,5,5.0,E
3.0,5,2.0,E
5.0,64,5.0,E
5.0,64,5.0,E
5.0,64,5.0,E
4.0,3,4.0,E
5.0,29,4.0,E
5.0,29,5.0,E
5.0,29,4.0,E
5.0,29,4.0,A
5.0,29,4.0,E
5.0,29,3.0,E
5.0,29,5.0,A
5.0,29,4.0,A
5.0,29,3.0,E
5.0,29,4.0,E
5.0,29,4.0,E
5.0,29,4.0,E
5.0,29,5.0,E
5.0,29,5.0,A
5.0,29,4.0,A
5.0,29,5.0,E
5.0,6,5.0,E
5.0,6,5.0,E
5.0,6,5.0,E
5.0,6,5.0,E
4.0,3,4.0,E
4.0,3,4.0,A
5.0,6,4.0,A
5.0,30,4.0,E
2.0,5,2.0,A
2.0,5,2.0,A
4.0,317,5.0,A
4.0,317,3.0,E
4.0,317,4.0,A
4.0,236,3.0,E
4.0,236,3.0,E
4.0,236,1.0,E
4.0,236,3.0,E
4.0,236,5.0,E
4.0,236,4.0,E
4.0,236,2.0,E
4.0,236,3.0,E
4.0,236,2.0,E
4.0,236,4.0,E
4.0,236,4.0,E
4.0,236,4.0,E
4.0,236,3.0,E
4.0,236,3.0,E
4.0,236,3.0,E
4.0,236,2.0,E
4.0,236,3.0,E
4.0,236,3.0,E
4.0,236,5.0,E
4.0,236,4.0,E
4.0,236,2.0,E
4.0,236,4.0,E
4.0,236,5.0,E
4.0,236,5.0,E
4.0,236,4.0,E
4.0,236,4.0,E
4.0,236,1.0,E
4.0,236,2.0,A
4.0,236,4.0,E
4.0,236,4.0,E
4.0,236,5.0,E
4.0,236,5.0,E
4.0,236,3.0,E
4.0,236,4.0,E
4.0,236,3.0,E
4.0,236,4.0,E
4.0,236,3.0,E
4.0,236,4.0,E
4.0,236,4.0,E
4.0,236,1.0,E
4.0,236,4.0,E
4.0,236,4.0,E
4.0,236,5.0,E
4.0,236,3.0,E
4.0,236,2.0,E
4.0,236,4.0,E
4.0,236,3.0,E
4.0,236,3.0,E
4.0,236,4.0,E
4.0,236,4.0,E
4.0,236,3.0,A
4.0,236,2.0,E
4.0,236,4.0,E
4.0,236,3.0,E
4.0,236,4.0,E
4.0,236,5.0,E
4.0,236,2.0,E
4.0,236,4.0,E
4.0,236,3.0,E
4.0,236,2.0,E
4.0,236,5.0,E
4.0,236,3.0,E
4.0,236,4.0,E
4.0,236,4.0,E
4.0,236,5.0,E
4.0,236,4.0,E
4.0,236,2.0,E
4.0,236,2.0,E
4.0,236,4.0,E
4.0,236,2.0,E
4.0,236,3.0,E
4.0,236,3.0,E
4.0,236,3.0,E
4.0,236,4.0,E
4.0,236,4.0,E
4.0,236,4.0,E
4.0,236,4.0,E
4.0,236,3.0,E
4.0,236,3.0,E
4.0,236,3.0,A
4.0,236,3.0,E
4.0,236,3.0,E
4.0,236,4.0,E
4.0,236,4.0,E
4.0,236,2.0,E
4.0,236,4.0,E
4.0,236,2.0,E
4.0,236,3.0,E
4.0,236,4.0,E
4.0,236,2.0,E
4.0,236,3.0,E
4.0,236,5.0,E
4.0,236,4.0,E
4.0,236,3.0,E
4.0,236,4.0,E
4.0,236,3.0,E
4.0,236,3.0,E
4.0,236,5.0,E
4.0,236,3.0,E
4.0,236,4.0,E
4.0,236,3.0,E
4.0,236,2.0,E
4.0,236,5.0,E
4.0,236,3.0,E
4.0,236,3.0,E
4.0,236,5.0,E
4.0,236,5.0,E
4.0,236,3.0,E
4.0,236,5.0,E
4.0,236,4.0,E
4.0,236,4.0,E
4.0,236,3.0,E
5.0,68,5.0,E
5.0,68,3.0,E
5.0,68,5.0,E
5.0,68,4.0,A
5.0,68,4.0,E
5.0,68,4.0,E
5.0,68,5.0,E
5.0,68,3.0,E
5.0,68,4.0,A
5.0,68,5.0,A
5.0,68,3.0,E
5.0,68,2.0,E
5.0,68,5.0,E
5.0,68,4.0,A
5.0,68,4.0,E
5.0,68,4.0,A
5.0,68,4.0,A
5.0,68,4.0,E
5.0,68,4.0,E
4.0,8,3.0,E
4.0,8,4.0,A
4.0,8,5.0,E
4.0,2,3.0,A
3.0,6,5.0,E
3.0,6,2.0,E
3.0,6,2.0,E
3.0,6,2.0,E
4.0,1,4.0,E
2.0,11,1.0,A
4.0,9,3.0,E
4.0,9,4.0,E
4.0,9,5.0,E
4.0,9,4.0,E
4.0,9,3.0,A
4.0,9,3.0,E
5.0,1,5.0,E
4.0,41,4.0,E
4.0,41,4.0,A
4.0,41,5.0,E
4.0,41,4.0,A
4.0,41,1.0,A
3.0,30,3.0,E
3.0,30,2.0,E
3.0,30,5.0,E
3.0,30,1.0,E
3.0,30,4.0,E
3.0,30,5.0,E
3.0,30,4.0,A
3.0,30,5.0,E
3.0,30,5.0,E
3.0,30,5.0,A
3.0,30,2.0,A
3.0,30,1.0,E
3.0,30,1.0,E
3.0,30,5.0,E
3.0,30,3.0,A
3.0,117,1.0,E
4.0,65,4.0,E
4.0,65,4.0,A
4.0,65,3.0,E
4.0,65,2.0,E
4.0,65,4.0,A
4.0,251,2.0,E
4.0,251,4.0,E
4.0,251,4.0,E
4.0,345,2.0,E
5.0,50,5.0,A
5.0,50,4.0,E
5.0,50,5.0,E
5.0,463,5.0,E
4.0,57,5.0,A
4.0,20,4.0,E
4.0,20,4.0,E
4.0,20,5.0,E
4.0,20,4.0,E
4.0,20,3.0,A
4.0,20,3.0,E
4.0,20,4.0,E
4.0,20,2.0,E
4.0,20,5.0,E
4.0,20,4.0,E
4.0,20,4.0,A
4.0,20,4.0,E
5.0,9,5.0,E
5.0,9,5.0,E
4.0,4,3.0,E
5.0,1,5.0,E
4.0,23,2.0,E
4.0,23,2.0,E
4.0,23,3.0,E
4.0,23,4.0,E
4.0,23,4.0,E
4.0,23,4.0,E
4.0,23,4.0,E
4.0,23,4.0,E
4.0,23,4.0,E
3.0,2,1.0,A
5.0,5,5.0,E
3.0,1,3.0,E
5.0,177,5.0,E
4.0,6,2.0,A
5.0,1,5.0,A
4.0,6,4.0,E
5.0,58,4.0,A
5.0,58,5.0,E
4.0,7,4.0,E
4.0,7,1.0,E
4.0,7,5.0,E
4.0,7,5.0,E
5.0,3,5.0,E
5.0,3,5.0,E
3.0,13,1.0,A
3.0,13,1.0,E
5.0,5,5.0,E
5.0,5,3.0,E
5.0,5,5.0,E
4.0,3,4.0,E
4.0,3,4.0,E
4.0,3,4.0,A
4.0,160,4.0,E
5.0,28,4.0,E
5.0,2,5.0,E
4.0,98,4.0,E
4.0,98,5.0,E
4.0,98,4.0,E
4.0,98,1.0,E
4.0,98,5.0,E
4.0,98,4.0,E
4.0,98,4.0,E
4.0,98,3.0,E
4.0,98,4.0,E
4.0,98,5.0,E
4.0,98,4.0,E
4.0,98,4.0,E
4.0,98,3.0,E
4.0,98,5.0,E
4.0,98,3.0,E
4.0,98,2.0,E
4.0,98,5.0,E
4.0,98,4.0,E
4.0,98,3.0,A
4.0,98,3.0,E
4.0,98,3.0,E
4.0,98,4.0,E
4.0,98,3.0,E
4.0,98,2.0,E
4.0,98,5.0,E
4.0,98,5.0,E
4.0,98,5.0,E
4.0,98,2.0,E
4.0,98,4.0,E
4.0,98,5.0,E
4.0,98,5.0,E
4.0,98,4.0,E
4.0,98,3.0,E
4.0,98,3.0,E
4.0,98,4.0,E
4.0,98,2.0,E
4.0,98,5.0,E
4.0,98,4.0,E
4.0,98,5.0,E
4.0,98,2.0,E
4.0,98,4.0,E
4.0,98,2.0,E
4.0,98,4.0,E
4.0,98,4.0,E
4.0,98,5.0,E
4.0,98,5.0,E
4.0,98,4.0,E
4.0,3,5.0,E
4.0,5,3.0,E
4.0,5,5.0,E
4.0,768,5.0,E
5.0,1,5.0,E
5.0,13,5.0,E
5.0,13,4.0,A
5.0,13,5.0,E
5.0,13,5.0,E
5.0,13,5.0,A
4.0,23,5.0,A
4.0,23,5.0,E
4.0,23,3.0,A
4.0,23,3.0,E
4.0,23,2.0,A
4.0,23,5.0,E
4.0,23,3.0,A
4.0,23,4.0,A
4.0,23,5.0,E
4.0,23,3.0,E
4.0,23,2.0,E
4.0,23,5.0,E
4.0,4,5.0,A
4.0,4,5.0,A
4.0,45,1.0,E
4.0,45,2.0,E
4.0,45,1.0,E
4.0,45,5.0,E
4.0,45,1.0,A
4.0,45,5.0,A
4.0,45,3.0,E
4.0,45,3.0,E
4.0,45,2.0,E
4.0,45,4.0,A
4.0,45,1.0,E
4.0,45,4.0,E
4.0,45,5.0,E
4.0,45,5.0,E
4.0,45,2.0,E
4.0,45,2.0,A
4.0,45,1.0,E
4.0,45,5.0,E
4.0,45,5.0,E
4.0,45,5.0,E
4.0,45,5.0,E
4.0,45,4.0,E
4.0,45,4.0,E
4.0,45,5.0,E
4.0,45,4.0,A
4.0,45,1.0,E
4.0,45,3.0,A
4.0,45,5.0,E
4.0,45,4.0,E
4.0,45,2.0,E
4.0,45,2.0,E
4.0,45,5.0,E
4.0,45,5.0,E
4.0,45,3.0,E
4.0,45,4.0,E
5.0,9,4.0,E
5.0,9,4.0,E
5.0,9,5.0,E
5.0,9,5.0,E
5.0,9,4.0,A
5.0,9,4.0,E
5.0,9,4.0,A
5.0,4,5.0,E
4.0,2,4.0,E
4.0,2,3.0,E
4.0,183,5.0,E
4.0,72,5.0,E
4.0,72,4.0,A
4.0,72,4.0,E
5.0,7,5.0,E
5.0,2,4.0,A
4.0,18,3.0,E
1.0,1,1.0,E
4.0,8,2.0,E
4.0,8,5.0,E
4.0,8,2.0,A
4.0,8,3.0,E
4.0,8,4.0,E
5.0,80,5.0,E
5.0,80,3.0,E
5.0,80,4.0,A
5.0,80,4.0,E
5.0,80,4.0,E
5.0,80,4.0,E
5.0,80,5.0,E
5.0,80,3.0,E
5.0,80,4.0,E
5.0,80,4.0,E
5.0,80,4.0,E
5.0,80,5.0,E
5.0,80,4.0,E
5.0,80,5.0,E
5.0,80,5.0,A
5.0,80,2.0,E
5.0,80,5.0,E
5.0,80,5.0,E
5.0,80,4.0,E
5.0,80,3.0,E
5.0,2,5.0,A
5.0,2,4.0,E
4.0,6,5.0,E
4.0,11,5.0,E
4.0,11,3.0,E
4.0,11,5.0,E
4.0,11,5.0,E
4.0,3,4.0,E
4.0,3,4.0,A
4.0,3,5.0,E
5.0,4,4.0,A
5.0,2,5.0,E
5.0,2,4.0,A
3.0,24,1.0,E
3.0,24,4.0,E
3.0,24,4.0,E
3.0,24,2.0,E
3.0,24,1.0,E
3.0,24,4.0,E
3.0,24,2.0,A
3.0,24,2.0,E
3.0,24,4.0,A
3.0,24,3.0,A
3.0,24,4.0,A
3.0,24,3.0,E
3.0,24,1.0,E
3.0,24,2.0,E
3.0,24,5.0,E
3.0,24,5.0,A
5.0,5,4.0,E
4.0,173,4.0,E
5.0,6,5.0,E
3.0,5,1.0,E
3.0,5,4.0,E
3.0,5,5.0,E
3.0,5,4.0,E
3.0,5,1.0,E
4.0,35,3.0,E
4.0,35,3.0,E
4.0,35,3.0,A
4.0,35,2.0,A
4.0,35,5.0,A
4.0,35,3.0,E
4.0,35,3.0,A
4.0,35,4.0,E
4.0,35,5.0,E
4.0,35,4.0,E
4.0,35,4.0,E
4.0,35,3.0,E
4.0,35,3.0,E
4.0,35,3.0,A
4.0,35,4.0,E
4.0,35,4.0,E
4.0,35,4.0,A
4.0,35,3.0,E
4.0,35,3.0,A
4.0,35,4.0,E
4.0,35,5.0,E
4.0,35,1.0,A
4.0,35,4.0,E
4.0,35,4.0,E
4.0,35,4.0,A
4.0,35,3.0,E
4.0,35,5.0,E
4.0,35,4.0,E
4.0,35,3.0,E
1.0,1,1.0,E
5.0,2,4.0,E
5.0,11,5.0,E
5.0,11,5.0,A
5.0,11,4.0,A
5.0,11,1.0,E
5.0,11,4.0,E
5.0,11,5.0,E
5.0,21,3.0,E
5.0,3,5.0,E
5.0,4,5.0,E
2.0,1,2.0,A
4.0,16,4.0,E
5.0,2,4.0,E
5.0,4,5.0,E
5.0,4,5.0,E
4.0,31,4.0,E
2.0,2,2.0,A
4.0,12,5.0,E
4.0,12,5.0,E
4.0,12,5.0,A
4.0,12,4.0,E
4.0,12,4.0,E
4.0,12,5.0,E
4.0,12,2.0,E
4.0,12,1.0,A
4.0,12,4.0,E
5.0,1,5.0,E
5.0,1,5.0,E
4.0,96,5.0,E
3.0,5,2.0,E
3.0,5,2.0,E
4.0,72,5.0,E
2.0,2,3.0,E
4.0,1,4.0,E
5.0,1,5.0,A
5.0,149,4.0,E
5.0,149,5.0,A
4.0,91,4.0,E
4.0,91,4.0,E
4.0,91,4.0,E
5.0,1,5.0,E
5.0,1,5.0,E
5.0,5,5.0,A
5.0,5,5.0,A
5.0,5,5.0,E
5.0,5,5.0,A
5.0,13,4.0,A
4.0,9,4.0,E
4.0,9,5.0,A
3.0,2,1.0,A
3.0,2,5.0,E
2.0,2,2.0,E
2.0,2,1.0,A
5.0,6,5.0,E
3.0,4,1.0,E
2.0,1,2.0,E
5.0,3,5.0,A
5.0,3,4.0,E
5.0,3,5.0,E
4.0,5,3.0,E
5.0,15,5.0,E
4.0,250,4.0,E
4.0,250,3.0,A
4.0,250,5.0,E
4.0,250,5.0,E
4.0,250,4.0,E
4.0,250,5.0,E
4.0,250,4.0,E
4.0,250,3.0,E
4.0,250,4.0,E
4.0,250,5.0,E
4.0,250,4.0,E
4.0,250,3.0,E
4.0,250,4.0,E
5.0,3,5.0,E
5.0,3,5.0,E
4.0,1,4.0,E
1.0,1,1.0,A
5.0,2,5.0,E
4.0,317,3.0,E
4.0,5,5.0,E
4.0,5,5.0,A
4.0,5,1.0,E
4.0,23,1.0,E
3.0,3,1.0,A
3.0,13,4.0,E
3.0,13,1.0,E
3.0,13,1.0,E
3.0,13,5.0,E
3.0,13,4.0,E
3.0,13,4.0,A
5.0,3,5.0,E
3.0,4,4.0,E
5.0,1,5.0,E
4.0,4,4.0,E
4.0,65,4.0,A
4.0,65,2.0,A
4.0,21,4.0,E
4.0,21,4.0,A
4.0,21,4.0,E
4.0,21,4.0,A
4.0,42,5.0,E
4.0,42,3.0,E
4.0,42,1.0,E
4.0,42,1.0,E
4.0,42,2.0,E
4.0,42,3.0,E
4.0,42,1.0,A
4.0,42,5.0,E
4.0,42,5.0,A
4.0,42,5.0,E
4.0,42,5.0,E
4.0,42,5.0,E
4.0,42,5.0,E
4.0,42,3.0,E
4.0,42,4.0,E
4.0,42,4.0,E
4.0,42,5.0,E
4.0,42,4.0,E
3.0,16,4.0,A
3.0,16,1.0,E
3.0,16,2.0,E
3.0,16,2.0,A
3.0,16,4.0,A
3.0,16,1.0,E
3.0,16,2.0,A
5.0,2,5.0,A
4.0,40,4.0,E
4.0,40,4.0,E
4.0,40,4.0,A
4.0,40,4.0,E
4.0,40,3.0,E
4.0,40,4.0,E
4.0,40,4.0,E
4.0,40,4.0,E
4.0,40,4.0,E
5.0,1,5.0,E
4.0,4,5.0,E
5.0,4,5.0,E
5.0,11,5.0,E
5.0,11,4.0,A
5.0,11,4.0,E
5.0,11,4.0,E
5.0,11,5.0,E
5.0,11,4.0,E
5.0,11,4.0,E
5.0,1,5.0,E
4.0,11,3.0,A
5.0,97,2.0,E
5.0,9,5.0,E
5.0,9,5.0,E
5.0,9,4.0,E
4.0,2,2.0,A
4.0,2,5.0,E
5.0,72,5.0,E
5.0,1,5.0,E
2.0,1,2.0,E
3.0,29,3.0,E
4.0,5,5.0,E
4.0,5,1.0,E
4.0,33,5.0,E
5.0,1,5.0,E
2.0,1,2.0,E
5.0,4,3.0,E
5.0,4,4.0,E
5.0,1,5.0,E
5.0,6,2.0,E
4.0,10,5.0,E
4.0,10,2.0,E
4.0,10,5.0,E
4.0,10,3.0,E
4.0,10,1.0,E
4.0,10,4.0,E
4.0,10,1.0,E
4.0,10,5.0,E
5.0,4,5.0,E
5.0,4,5.0,A
5.0,1,5.0,E
3.0,73,5.0,A
1.0,1,1.0,E
4.0,332,5.0,A
4.0,332,4.0,E
4.0,332,4.0,E
4.0,332,4.0,E
4.0,332,4.0,E
4.0,332,5.0,E
4.0,332,4.0,E
4.0,332,4.0,E
4.0,332,3.0,A
5.0,1,5.0,A
5.0,1,5.0,E
4.0,196,5.0,A
4.0,196,4.0,A
4.0,196,3.0,E
4.0,196,5.0,A
4.0,8,4.0,E
4.0,1,4.0,A
4.0,1,4.0,A
1.0,1,1.0,E
5.0,69,4.0,A
5.0,69,3.0,A
5.0,1,5.0,E
4.0,8,3.0,E
4.0,8,5.0,E
5.0,30,4.0,E
5.0,30,5.0,E
5.0,30,5.0,E
5.0,30,5.0,E
5.0,30,5.0,E
5.0,30,3.0,E
5.0,30,5.0,A
5.0,30,4.0,A
5.0,30,4.0,E
5.0,30,4.0,E
5.0,30,1.0,A
5.0,30,4.0,E
5.0,30,4.0,E
5.0,30,1.0,E
5.0,30,5.0,E
5.0,30,5.0,A
5.0,30,5.0,E
5.0,30,5.0,E
5.0,30,5.0,E
5.0,30,3.0,E
5.0,26,5.0,E
4.0,509,4.0,A
4.0,509,2.0,E
4.0,509,3.0,E
4.0,509,3.0,E
4.0,509,5.0,E
4.0,509,4.0,E
4.0,509,5.0,E
4.0,509,2.0,E
4.0,509,3.0,E
4.0,509,5.0,E
4.0,509,4.0,E
4.0,509,3.0,E
4.0,509,4.0,E
4.0,509,3.0,E
4.0,509,5.0,E
4.0,509,2.0,E
4.0,509,4.0,E
3.0,2,1.0,A
3.0,2,5.0,A
3.0,2,1.0,A
1.0,1,1.0,E
4.0,3,2.0,E
5.0,18,4.0,E
5.0,18,2.0,E
4.0,8,1.0,E
4.0,177,3.0,A
4.0,20,4.0,E
4.0,20,2.0,E
4.0,20,5.0,E
4.0,20,4.0,E
4.0,20,5.0,E
4.0,11,4.0,E
4.0,11,5.0,E
4.0,11,2.0,E
4.0,11,4.0,E
4.0,11,4.0,E
5.0,1,5.0,E
5.0,2,5.0,E
3.0,4,4.0,E
4.0,9,4.0,A
5.0,3,5.0,E
5.0,3,3.0,A
5.0,3,5.0,E
2.0,2,2.0,E
4.0,35,5.0,E
5.0,6,5.0,A
5.0,6,5.0,E
5.0,6,3.0,A
1.0,1,1.0,E
4.0,8,1.0,A
4.0,8,1.0,A
4.0,8,5.0,A
4.0,7,1.0,A
4.0,7,3.0,A
4.0,7,5.0,A
5.0,4,5.0,E
5.0,102,4.0,E
5.0,102,4.0,E
5.0,102,5.0,E
5.0,102,5.0,A
4.0,284,4.0,A
4.0,284,4.0,A
4.0,284,5.0,E
4.0,284,4.0,E
4.0,284,3.0,E
4.0,284,5.0,A
4.0,284,5.0,A
1.0,1,1.0,A
5.0,31,4.0,A
4.0,2,4.0,A
4.0,2,3.0,A
5.0,3,5.0,E
4.0,13,5.0,E
4.0,13,3.0,A
4.0,13,4.0,A
4.0,13,4.0,A
4.0,13,1.0,A
4.0,13,4.0,A
4.0,13,4.0,A
4.0,13,4.0,A
4.0,13,3.0,E
4.0,13,5.0,A
4.0,9,5.0,E
4.0,33,2.0,E
4.0,33,4.0,E
4.0,33,2.0,E
4.0,33,5.0,E
4.0,33,5.0,E
4.0,33,4.0,E
4.0,33,3.0,E
4.0,33,4.0,E
4.0,33,2.0,E
4.0,33,2.0,A
4.0,33,4.0,A
4.0,33,3.0,E
4.0,33,4.0,E
4.0,33,5.0,E
4.0,33,3.0,E
4.0,33,2.0,A
4.0,72,4.0,E
4.0,72,4.0,E
3.0,3,5.0,E
3.0,3,2.0,E
5.0,15,4.0,A
5.0,15,5.0,E
5.0,15,5.0,E
5.0,15,5.0,E
5.0,15,1.0,E
5.0,15,5.0,E
5.0,15,4.0,E
4.0,66,4.0,E
5.0,9,5.0,A
5.0,9,5.0,A
5.0,9,5.0,A
5.0,9,5.0,A
5.0,9,5.0,E
5.0,13,5.0,E
5.0,13,4.0,E
5.0,13,5.0,E
5.0,13,1.0,E
5.0,13,5.0,E
5.0,13,3.0,E
5.0,13,5.0,A
5.0,13,5.0,E
5.0,13,4.0,E
5.0,13,3.0,E
3.0,6,4.0,E
4.0,59,4.0,E
4.0,59,2.0,E
3.0,2,1.0,E
3.0,2,3.0,E
3.0,2,2.0,E
4.0,8,4.0,A
4.0,8,3.0,A
4.0,8,5.0,E
4.0,8,5.0,A
4.0,245,5.0,E
4.0,245,4.0,A
4.0,245,3.0,E
4.0,245,3.0,E
4.0,245,4.0,E
4.0,245,4.0,E
4.0,245,3.0,A
4.0,245,3.0,E
4.0,245,3.0,E
4.0,245,4.0,A
4.0,245,5.0,E
4.0,245,4.0,E
4.0,245,3.0,E
5.0,2,4.0,E
5.0,2,5.0,A
2.0,2,2.0,E
4.0,3,5.0,E
4.0,1,4.0,A
5.0,6,4.0,E
4.0,1,4.0,E
4.0,7,1.0,E
4.0,7,5.0,A
4.0,7,1.0,E
4.0,7,5.0,A
4.0,45,5.0,E
4.0,45,3.0,A
4.0,45,5.0,E
4.0,45,5.0,E
4.0,45,3.0,E
4.0,45,4.0,E
4.0,45,4.0,A
4.0,45,3.0,A
4.0,45,4.0,E
4.0,45,3.0,E
4.0,45,5.0,E
4.0,45,5.0,A
4.0,45,4.0,A
4.0,45,2.0,E
4.0,45,4.0,E
4.0,45,5.0,E
4.0,45,4.0,E
4.0,45,2.0,A
4.0,45,5.0,E
