% Title: User database. 
% Source: Yelp.com Data. 
% Authors: Manikanta Talanki & Kaushik Sirineni. 

@RELATION userdb 
@ATTRIBUTE userStarRating NUMERIC 
@ATTRIBUTE userReviewCount NUMERIC
@ATTRIBUTE reviewStarRating {1,2,3,4,5}
@ATTRIBUTE reviewUsefulness  {A,B,C,D,E} 
@DATA 
4.0,4,4.0,A
4.0,4,4.0,A
2.0,2,1.0,A
2.0,2,2.0,A
5.0,2,5.0,A
5.0,2,5.0,A
5.0,3,5.0,A
5.0,3,5.0,A
1.0,2,1.0,A
1.0,1,1.0,A
5.0,2,5.0,A
4.0,9,4.0,A
4.0,9,5.0,A
5.0,5,5.0,A
5.0,5,2.0,A
5.0,5,5.0,A
2.0,2,2.0,A
4.0,1,4.0,A
3.0,3,4.0,A
4.0,13,3.0,A
4.0,13,5.0,A
4.0,13,2.0,A
4.0,13,5.0,A
4.0,13,5.0,A
4.0,13,5.0,A
4.0,13,3.0,A
2.0,3,2.0,A
1.0,2,1.0,A
5.0,38,4.0,A
5.0,38,5.0,A
4.0,13,2.0,A
5.0,1,5.0,A
4.0,1,4.0,A
5.0,2,4.0,A
3.0,4,1.0,A
4.0,30,4.0,A
2.0,3,1.0,A
5.0,2,4.0,A
5.0,4,4.0,A
4.0,11,1.0,A
1.0,1,1.0,A
5.0,1,5.0,A
2.0,2,2.0,A
1.0,1,1.0,A
5.0,5,4.0,A
4.0,28,4.0,A
5.0,4,4.0,A
5.0,4,5.0,A
4.0,3,2.0,A
4.0,3,2.0,A
4.0,6,5.0,A
4.0,6,5.0,A
5.0,3,5.0,A
1.0,1,1.0,A
5.0,3,5.0,A
5.0,3,5.0,A
5.0,3,4.0,A
5.0,3,5.0,A
5.0,1,5.0,A
1.0,1,1.0,A
4.0,3,5.0,A
5.0,2,5.0,A
5.0,3,5.0,A
5.0,1,5.0,A
4.0,20,1.0,A
5.0,1,5.0,A
4.0,38,4.0,A
4.0,7,1.0,A
4.0,7,5.0,A
4.0,7,4.0,A
5.0,2,5.0,A
5.0,1,5.0,A
5.0,2,5.0,A
4.0,1,4.0,A
3.0,1,3.0,A
1.0,3,1.0,A
5.0,22,5.0,A
5.0,1,5.0,A
5.0,2,5.0,A
4.0,77,4.0,A
4.0,77,5.0,A
4.0,77,4.0,A
4.0,77,3.0,A
4.0,77,4.0,A
4.0,77,4.0,A
4.0,77,3.0,A
4.0,77,3.0,A
4.0,77,4.0,A
4.0,77,4.0,A
3.0,3,5.0,A
5.0,4,5.0,A
3.0,8,5.0,A
5.0,2,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
3.0,16,1.0,A
3.0,16,1.0,A
1.0,1,1.0,A
1.0,1,1.0,A
5.0,1,5.0,A
4.0,17,1.0,A
5.0,1,5.0,A
4.0,10,5.0,A
4.0,10,5.0,A
1.0,1,1.0,A
1.0,1,1.0,A
2.0,1,2.0,A
5.0,3,5.0,A
5.0,1,5.0,A
4.0,41,3.0,A
4.0,17,4.0,A
4.0,5,4.0,A
4.0,5,4.0,A
4.0,5,3.0,A
5.0,1,5.0,A
4.0,3,5.0,A
4.0,3,2.0,A
5.0,3,4.0,A
4.0,16,5.0,A
4.0,428,5.0,A
5.0,1,5.0,A
1.0,1,1.0,A
4.0,12,3.0,A
4.0,12,5.0,A
4.0,12,4.0,A
4.0,12,4.0,A
4.0,12,2.0,A
4.0,12,5.0,A
5.0,1,5.0,A
5.0,3,5.0,A
4.0,3,4.0,A
4.0,20,5.0,A
3.0,2,5.0,A
5.0,8,2.0,A
3.0,3,2.0,A
1.0,2,1.0,A
1.0,2,1.0,A
4.0,56,5.0,A
5.0,1,5.0,A
5.0,3,5.0,A
5.0,4,5.0,A
5.0,4,5.0,A
4.0,1,4.0,A
4.0,120,2.0,A
4.0,2,3.0,A
1.0,1,1.0,A
2.0,1,2.0,A
4.0,2,2.0,A
4.0,2,5.0,A
1.0,1,1.0,A
4.0,50,4.0,A
4.0,50,4.0,A
3.0,2,1.0,A
4.0,2,5.0,A
4.0,2,2.0,A
5.0,1,5.0,A
2.0,1,2.0,A
5.0,1,5.0,A
5.0,1,5.0,A
4.0,1,4.0,A
2.0,2,2.0,A
5.0,24,5.0,A
4.0,2,2.0,A
4.0,1,4.0,A
4.0,2,4.0,A
4.0,1,4.0,A
5.0,3,5.0,A
5.0,3,5.0,A
4.0,6,1.0,A
3.0,3,1.0,A
5.0,1,5.0,A
5.0,4,5.0,A
4.0,18,4.0,A
4.0,2,5.0,A
4.0,9,4.0,A
4.0,9,1.0,A
4.0,9,4.0,A
5.0,6,4.0,A
4.0,293,3.0,A
4.0,293,3.0,A
4.0,2,2.0,A
3.0,5,1.0,A
5.0,1,5.0,A
4.0,18,2.0,A
4.0,234,4.0,A
4.0,23,5.0,A
4.0,57,4.0,A
4.0,57,2.0,A
4.0,57,4.0,A
4.0,57,3.0,A
4.0,57,5.0,A
4.0,57,3.0,A
4.0,57,5.0,A
4.0,57,5.0,A
4.0,57,5.0,A
4.0,57,5.0,A
4.0,57,3.0,A
4.0,57,5.0,A
4.0,57,2.0,A
4.0,57,4.0,A
4.0,57,4.0,A
4.0,57,5.0,A
4.0,57,4.0,A
4.0,57,3.0,A
4.0,57,5.0,A
4.0,57,4.0,A
4.0,57,5.0,A
4.0,57,5.0,A
4.0,57,4.0,A
4.0,57,5.0,A
4.0,57,5.0,A
4.0,57,1.0,A
4.0,57,3.0,A
4.0,57,3.0,A
4.0,57,4.0,A
4.0,57,1.0,A
4.0,4,5.0,A
4.0,4,5.0,A
4.0,4,5.0,A
1.0,1,1.0,A
5.0,2,5.0,A
5.0,2,5.0,A
5.0,1,5.0,A
5.0,3,5.0,A
5.0,3,5.0,A
5.0,1,5.0,A
4.0,19,3.0,A
5.0,4,4.0,A
5.0,4,5.0,A
4.0,5,5.0,A
4.0,5,3.0,A
4.0,5,1.0,A
4.0,5,2.0,A
5.0,21,5.0,A
5.0,21,5.0,A
5.0,21,5.0,A
5.0,21,5.0,A
3.0,2,1.0,A
4.0,19,4.0,A
5.0,5,5.0,A
4.0,37,3.0,A
4.0,37,3.0,A
4.0,37,2.0,A
4.0,37,3.0,A
4.0,37,2.0,A
4.0,37,4.0,A
5.0,4,5.0,A
3.0,2,1.0,A
4.0,1,4.0,A
5.0,2,5.0,A
3.0,4,5.0,A
3.0,4,1.0,A
4.0,1,4.0,A
1.0,1,1.0,A
4.0,210,5.0,A
4.0,210,4.0,A
4.0,210,4.0,A
4.0,210,5.0,A
4.0,210,3.0,A
4.0,210,1.0,A
4.0,210,4.0,A
4.0,32,2.0,A
3.0,1,3.0,A
5.0,3,5.0,A
5.0,4,5.0,A
5.0,4,5.0,A
5.0,4,5.0,A
5.0,2,5.0,A
5.0,2,5.0,A
4.0,40,3.0,A
4.0,40,3.0,A
4.0,40,3.0,A
4.0,40,3.0,A
4.0,40,5.0,A
4.0,40,5.0,A
3.0,3,1.0,A
5.0,6,5.0,A
4.0,1,4.0,A
3.0,1,3.0,A
2.0,1,2.0,A
3.0,2,5.0,A
5.0,3,4.0,A
5.0,4,5.0,A
4.0,3,3.0,A
4.0,3,3.0,A
4.0,3,4.0,A
3.0,6,5.0,A
3.0,6,1.0,A
5.0,3,5.0,A
5.0,3,5.0,A
5.0,3,5.0,A
5.0,40,5.0,A
5.0,4,5.0,A
4.0,14,4.0,A
2.0,3,3.0,A
1.0,1,1.0,A
4.0,8,4.0,A
4.0,8,4.0,A
4.0,8,5.0,A
4.0,8,4.0,A
3.0,2,1.0,A
3.0,2,3.0,A
4.0,20,5.0,A
5.0,9,5.0,A
5.0,9,5.0,A
5.0,9,5.0,A
5.0,9,5.0,A
5.0,1,5.0,A
5.0,8,5.0,A
4.0,3,5.0,A
4.0,3,3.0,A
4.0,26,4.0,A
5.0,2,5.0,A
3.0,4,3.0,A
5.0,22,5.0,A
3.0,8,1.0,A
3.0,8,1.0,A
3.0,8,1.0,A
3.0,8,5.0,A
3.0,8,2.0,A
5.0,1,5.0,A
4.0,35,3.0,A
4.0,238,4.0,A
5.0,1,5.0,A
5.0,3,5.0,A
5.0,3,5.0,A
5.0,1,5.0,A
3.0,2,2.0,A
5.0,14,5.0,A
5.0,2,5.0,A
5.0,1,5.0,A
5.0,4,5.0,A
4.0,1,4.0,A
1.0,1,1.0,A
5.0,2,5.0,A
3.0,6,2.0,A
3.0,6,2.0,A
2.0,3,3.0,A
2.0,3,1.0,A
5.0,3,5.0,A
5.0,3,5.0,A
5.0,4,5.0,A
5.0,4,4.0,A
1.0,2,1.0,A
1.0,1,1.0,A
4.0,19,3.0,A
4.0,19,5.0,A
4.0,19,4.0,A
4.0,3,4.0,A
4.0,3,5.0,A
4.0,17,5.0,A
4.0,17,4.0,A
4.0,17,2.0,A
5.0,13,5.0,A
4.0,4,5.0,A
5.0,7,5.0,A
4.0,46,2.0,A
3.0,3,5.0,A
3.0,3,1.0,A
3.0,3,1.0,A
5.0,1,5.0,A
5.0,13,5.0,A
5.0,1,5.0,A
4.0,2,5.0,A
2.0,1,2.0,A
3.0,2,4.0,A
5.0,3,5.0,A
4.0,4,5.0,A
1.0,1,1.0,A
2.0,1,2.0,A
4.0,58,2.0,A
4.0,5,4.0,A
4.0,5,3.0,A
4.0,5,4.0,A
5.0,4,5.0,A
5.0,4,5.0,A
4.0,12,5.0,A
5.0,1,5.0,A
3.0,3,1.0,A
5.0,1,5.0,A
1.0,2,1.0,A
5.0,1,5.0,A
1.0,2,1.0,A
5.0,2,4.0,A
5.0,11,5.0,A
1.0,1,1.0,A
4.0,6,3.0,A
5.0,2,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
1.0,1,1.0,A
1.0,1,1.0,A
5.0,10,2.0,A
4.0,2,4.0,A
4.0,3,1.0,A
1.0,2,1.0,A
5.0,18,5.0,A
3.0,5,5.0,A
3.0,5,2.0,A
3.0,5,4.0,A
4.0,9,1.0,A
1.0,1,1.0,A
5.0,1,5.0,A
5.0,2,5.0,A
5.0,22,5.0,A
5.0,2,5.0,A
5.0,2,5.0,A
5.0,2,5.0,A
1.0,1,1.0,A
4.0,19,4.0,A
4.0,19,5.0,A
2.0,4,2.0,A
3.0,6,1.0,A
4.0,2,3.0,A
4.0,2,4.0,A
5.0,102,4.0,A
5.0,102,4.0,A
5.0,102,5.0,A
5.0,5,5.0,A
1.0,1,1.0,A
4.0,21,5.0,A
4.0,62,5.0,A
5.0,1,5.0,A
3.0,13,1.0,A
4.0,306,4.0,A
5.0,3,5.0,A
5.0,1,5.0,A
5.0,5,5.0,A
5.0,2,5.0,A
4.0,30,5.0,A
5.0,2,5.0,A
4.0,5,5.0,A
5.0,4,5.0,A
5.0,3,5.0,A
5.0,1,5.0,A
2.0,1,2.0,A
3.0,2,2.0,A
5.0,10,3.0,A
2.0,12,3.0,A
2.0,12,3.0,A
2.0,12,1.0,A
2.0,12,1.0,A
2.0,12,3.0,A
4.0,37,3.0,A
4.0,37,2.0,A
4.0,37,4.0,A
4.0,37,2.0,A
4.0,37,4.0,A
4.0,37,5.0,A
4.0,66,5.0,A
4.0,6,1.0,A
4.0,14,2.0,A
4.0,3,5.0,A
5.0,1,5.0,A
4.0,6,5.0,A
4.0,6,4.0,A
4.0,6,5.0,A
4.0,6,2.0,A
4.0,6,3.0,A
4.0,7,5.0,A
4.0,7,2.0,A
4.0,7,4.0,A
5.0,2,5.0,A
5.0,6,5.0,A
3.0,4,5.0,A
4.0,42,4.0,A
4.0,42,5.0,A
4.0,42,3.0,A
4.0,42,5.0,A
5.0,7,5.0,A
4.0,1,4.0,A
3.0,6,1.0,A
5.0,1,5.0,A
5.0,13,4.0,A
2.0,3,2.0,A
1.0,1,1.0,A
5.0,63,4.0,A
4.0,6,1.0,A
4.0,6,5.0,A
4.0,6,2.0,A
4.0,6,5.0,A
5.0,1,5.0,A
3.0,3,4.0,A
4.0,3,2.0,A
4.0,3,5.0,A
5.0,1,5.0,A
4.0,68,5.0,A
4.0,32,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
3.0,5,1.0,A
3.0,5,1.0,A
5.0,4,5.0,A
5.0,4,5.0,A
5.0,3,5.0,A
5.0,62,5.0,A
1.0,1,1.0,A
4.0,10,3.0,A
4.0,10,3.0,A
4.0,10,5.0,A
3.0,24,3.0,A
1.0,1,1.0,A
1.0,2,1.0,A
4.0,15,5.0,A
1.0,1,1.0,A
5.0,3,3.0,A
5.0,3,5.0,A
4.0,82,4.0,A
5.0,1,5.0,A
3.0,3,1.0,A
5.0,2,5.0,A
4.0,11,3.0,A
1.0,1,1.0,A
4.0,5,4.0,A
4.0,5,5.0,A
4.0,5,4.0,A
4.0,5,1.0,A
5.0,8,5.0,A
5.0,3,5.0,A
5.0,4,4.0,A
5.0,4,5.0,A
5.0,1,5.0,A
4.0,201,4.0,A
4.0,1,4.0,A
5.0,2,5.0,A
3.0,2,1.0,A
3.0,6,3.0,A
1.0,1,1.0,A
4.0,17,4.0,A
5.0,9,4.0,A
5.0,9,5.0,A
5.0,9,5.0,A
4.0,27,1.0,A
5.0,13,5.0,A
5.0,13,4.0,A
5.0,13,5.0,A
5.0,5,5.0,A
5.0,5,4.0,A
5.0,3,5.0,A
5.0,4,5.0,A
1.0,1,1.0,A
5.0,3,4.0,A
4.0,10,2.0,A
4.0,20,4.0,A
5.0,1,5.0,A
4.0,1,4.0,A
5.0,3,5.0,A
4.0,47,4.0,A
1.0,1,1.0,A
5.0,5,1.0,A
1.0,1,1.0,A
4.0,3,5.0,A
5.0,5,5.0,A
5.0,5,4.0,A
5.0,3,5.0,A
1.0,4,1.0,A
5.0,4,4.0,A
5.0,1,5.0,A
3.0,4,5.0,A
3.0,4,5.0,A
3.0,4,1.0,A
5.0,4,5.0,A
5.0,3,5.0,A
3.0,4,5.0,A
5.0,2,5.0,A
5.0,1,5.0,A
5.0,82,4.0,A
5.0,3,5.0,A
4.0,4,5.0,A
4.0,4,4.0,A
5.0,1,5.0,A
4.0,3,3.0,A
4.0,3,2.0,A
4.0,3,5.0,A
5.0,1,5.0,A
3.0,6,5.0,A
3.0,6,4.0,A
4.0,6,1.0,A
5.0,5,5.0,A
3.0,3,3.0,A
3.0,3,3.0,A
3.0,3,3.0,A
4.0,3,5.0,A
4.0,3,1.0,A
5.0,11,5.0,A
5.0,2,5.0,A
5.0,110,5.0,A
5.0,110,5.0,A
5.0,110,5.0,A
5.0,110,3.0,A
5.0,110,4.0,A
5.0,11,3.0,A
5.0,8,4.0,A
5.0,8,5.0,A
4.0,3,4.0,A
5.0,1,5.0,A
4.0,54,5.0,A
5.0,2,4.0,A
4.0,10,2.0,A
1.0,1,1.0,A
4.0,4,2.0,A
5.0,4,5.0,A
5.0,4,5.0,A
3.0,2,1.0,A
4.0,7,4.0,A
4.0,7,4.0,A
4.0,7,5.0,A
5.0,1,5.0,A
4.0,130,4.0,A
4.0,130,5.0,A
5.0,205,4.0,A
5.0,205,4.0,A
5.0,1,5.0,A
5.0,2,5.0,A
4.0,12,5.0,A
5.0,1,5.0,A
4.0,2,3.0,A
5.0,1,5.0,A
1.0,1,1.0,A
5.0,3,5.0,A
3.0,5,1.0,A
2.0,1,2.0,A
5.0,1,5.0,A
1.0,2,1.0,A
2.0,1,2.0,A
5.0,2,5.0,A
5.0,2,5.0,A
5.0,2,5.0,A
4.0,1,4.0,A
5.0,2,5.0,A
4.0,1,4.0,A
5.0,6,5.0,A
5.0,6,4.0,A
3.0,1,3.0,A
5.0,4,4.0,A
2.0,2,2.0,A
1.0,1,1.0,A
4.0,6,5.0,A
4.0,3,5.0,A
4.0,3,2.0,A
4.0,3,3.0,A
3.0,1,3.0,A
5.0,3,4.0,A
5.0,1,5.0,A
2.0,1,2.0,A
4.0,9,2.0,A
5.0,3,4.0,A
5.0,3,5.0,A
4.0,51,3.0,A
3.0,5,5.0,A
3.0,2,2.0,A
5.0,5,5.0,A
5.0,4,4.0,A
4.0,31,5.0,A
4.0,31,4.0,A
4.0,31,4.0,A
5.0,3,4.0,A
5.0,1,5.0,A
5.0,1,5.0,A
4.0,4,4.0,A
5.0,3,5.0,A
5.0,3,5.0,A
2.0,1,2.0,A
4.0,6,5.0,A
1.0,1,1.0,A
4.0,6,5.0,A
4.0,6,5.0,A
3.0,2,1.0,A
5.0,1,5.0,A
5.0,1,5.0,A
5.0,9,5.0,A
4.0,68,3.0,A
4.0,68,5.0,A
4.0,68,5.0,A
4.0,68,3.0,A
4.0,68,5.0,A
4.0,68,5.0,A
4.0,68,5.0,A
4.0,68,3.0,A
4.0,68,3.0,A
4.0,68,3.0,A
2.0,2,2.0,A
5.0,4,5.0,A
4.0,13,5.0,A
5.0,1,5.0,A
4.0,6,4.0,A
4.0,6,3.0,A
5.0,2,5.0,A
2.0,2,2.0,A
4.0,6,5.0,A
4.0,4,5.0,A
4.0,4,5.0,A
4.0,4,5.0,A
4.0,1,4.0,A
3.0,19,5.0,A
4.0,4,3.0,A
4.0,11,3.0,A
5.0,2,5.0,A
3.0,1,3.0,A
1.0,1,1.0,A
5.0,1,5.0,A
1.0,1,1.0,A
5.0,52,5.0,A
5.0,52,5.0,A
4.0,374,5.0,A
4.0,374,5.0,A
4.0,374,5.0,A
1.0,4,1.0,A
5.0,3,3.0,A
5.0,3,5.0,A
5.0,6,5.0,A
3.0,3,1.0,A
3.0,3,3.0,A
4.0,42,2.0,A
4.0,3,2.0,A
2.0,3,4.0,A
4.0,2,5.0,A
3.0,2,2.0,A
3.0,2,4.0,A
4.0,12,5.0,A
4.0,12,5.0,A
1.0,1,1.0,A
2.0,2,3.0,A
5.0,10,2.0,A
5.0,10,4.0,A
2.0,6,5.0,A
2.0,6,1.0,A
4.0,7,1.0,A
4.0,7,3.0,A
4.0,7,3.0,A
4.0,7,4.0,A
4.0,7,5.0,A
2.0,1,2.0,A
5.0,2,5.0,A
2.0,1,2.0,A
5.0,1,5.0,A
4.0,1,4.0,A
5.0,3,5.0,A
4.0,9,5.0,A
4.0,9,4.0,A
4.0,9,4.0,A
4.0,9,3.0,A
5.0,1,5.0,A
5.0,3,4.0,A
5.0,3,4.0,A
5.0,3,5.0,A
4.0,3,4.0,A
4.0,10,4.0,A
5.0,13,5.0,A
5.0,13,4.0,A
5.0,13,4.0,A
5.0,13,5.0,A
5.0,13,4.0,A
5.0,13,5.0,A
5.0,13,5.0,A
5.0,1,5.0,A
2.0,1,2.0,A
1.0,1,1.0,A
1.0,1,1.0,A
5.0,2,5.0,A
5.0,8,5.0,A
5.0,1,5.0,A
3.0,20,1.0,A
3.0,20,4.0,A
2.0,3,1.0,A
3.0,2,2.0,A
5.0,2,5.0,A
4.0,104,3.0,A
5.0,6,4.0,A
5.0,6,1.0,A
5.0,6,5.0,A
5.0,6,5.0,A
5.0,45,5.0,A
5.0,30,5.0,A
5.0,30,5.0,A
5.0,2,5.0,A
4.0,1,4.0,A
1.0,1,1.0,A
1.0,1,1.0,A
2.0,1,2.0,A
5.0,2,5.0,A
4.0,1,4.0,A
4.0,6,5.0,A
4.0,6,4.0,A
1.0,1,1.0,A
5.0,1,5.0,A
5.0,2,5.0,A
4.0,4,1.0,A
4.0,4,5.0,A
4.0,4,5.0,A
5.0,38,5.0,A
5.0,38,5.0,A
5.0,3,4.0,A
5.0,10,1.0,A
5.0,1,5.0,A
1.0,1,1.0,A
5.0,1,5.0,A
4.0,3,2.0,A
4.0,13,4.0,A
4.0,13,4.0,A
4.0,13,4.0,A
4.0,13,5.0,A
4.0,13,4.0,A
4.0,13,5.0,A
4.0,13,4.0,A
4.0,13,3.0,A
4.0,13,4.0,A
4.0,13,2.0,A
5.0,12,5.0,A
4.0,11,4.0,A
5.0,2,5.0,A
5.0,6,5.0,A
5.0,6,5.0,A
4.0,1,4.0,A
4.0,2,5.0,A
4.0,3,2.0,A
5.0,2,5.0,A
5.0,1,5.0,A
4.0,5,3.0,A
4.0,5,1.0,A
5.0,1,5.0,A
5.0,15,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
5.0,3,4.0,A
3.0,3,2.0,A
5.0,1,5.0,A
5.0,1,5.0,A
5.0,3,5.0,A
5.0,2,5.0,A
5.0,2,5.0,A
5.0,2,5.0,A
3.0,2,4.0,A
5.0,1,5.0,A
4.0,2,5.0,A
4.0,2,2.0,A
5.0,1,5.0,A
5.0,3,4.0,A
5.0,4,4.0,A
4.0,3,4.0,A
4.0,1,4.0,A
4.0,1,4.0,A
1.0,1,1.0,A
5.0,2,5.0,A
5.0,5,5.0,A
5.0,3,5.0,A
1.0,1,1.0,A
4.0,1,4.0,A
4.0,3,4.0,A
4.0,4,5.0,A
4.0,4,4.0,A
4.0,4,5.0,A
4.0,21,2.0,A
1.0,1,1.0,A
4.0,34,4.0,A
2.0,2,2.0,A
1.0,1,1.0,A
5.0,57,4.0,A
5.0,57,4.0,A
3.0,8,5.0,A
1.0,1,1.0,A
4.0,1,4.0,A
4.0,1,4.0,A
4.0,3,4.0,A
4.0,3,2.0,A
4.0,1,4.0,A
4.0,3,1.0,A
1.0,2,1.0,A
5.0,1,5.0,A
3.0,1,3.0,A
5.0,2,5.0,A
4.0,74,4.0,A
1.0,2,1.0,A
5.0,1,5.0,A
4.0,1,4.0,A
5.0,1,5.0,A
3.0,2,1.0,A
3.0,2,1.0,A
5.0,2,4.0,A
5.0,3,5.0,A
4.0,15,1.0,A
3.0,2,1.0,A
5.0,1,5.0,A
4.0,3,5.0,A
4.0,3,2.0,A
4.0,3,5.0,A
5.0,5,5.0,A
2.0,5,3.0,A
2.0,5,1.0,A
2.0,5,1.0,A
4.0,4,5.0,A
4.0,4,4.0,A
4.0,8,4.0,A
4.0,8,4.0,A
4.0,8,1.0,A
4.0,8,5.0,A
5.0,3,5.0,A
5.0,1,5.0,A
1.0,1,1.0,A
1.0,1,1.0,A
5.0,1,5.0,A
4.0,1,4.0,A
4.0,2,4.0,A
3.0,180,1.0,A
1.0,1,1.0,A
5.0,4,5.0,A
5.0,4,4.0,A
5.0,6,5.0,A
5.0,6,5.0,A
4.0,3,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
4.0,4,5.0,A
4.0,149,4.0,A
4.0,11,4.0,A
4.0,11,5.0,A
4.0,11,4.0,A
4.0,11,3.0,A
4.0,1,4.0,A
2.0,3,1.0,A
2.0,3,4.0,A
4.0,15,3.0,A
1.0,1,1.0,A
4.0,1,4.0,A
5.0,7,5.0,A
5.0,7,5.0,A
4.0,20,4.0,A
4.0,20,3.0,A
4.0,20,3.0,A
4.0,4,3.0,A
5.0,7,5.0,A
5.0,7,4.0,A
4.0,193,5.0,A
4.0,193,5.0,A
4.0,193,5.0,A
4.0,193,2.0,A
4.0,13,4.0,A
5.0,154,5.0,A
1.0,1,1.0,A
1.0,2,1.0,A
4.0,310,3.0,A
4.0,310,3.0,A
4.0,2,4.0,A
5.0,1,5.0,A
4.0,7,1.0,A
4.0,7,3.0,A
4.0,7,4.0,A
3.0,7,3.0,A
3.0,7,2.0,A
3.0,7,4.0,A
3.0,7,2.0,A
3.0,7,3.0,A
3.0,7,2.0,A
3.0,3,1.0,A
5.0,3,5.0,A
5.0,1,5.0,A
1.0,1,1.0,A
4.0,21,4.0,A
4.0,21,5.0,A
4.0,21,2.0,A
4.0,21,2.0,A
4.0,21,3.0,A
4.0,21,4.0,A
4.0,21,1.0,A
4.0,21,5.0,A
4.0,21,4.0,A
4.0,21,3.0,A
4.0,21,4.0,A
4.0,21,2.0,A
4.0,21,2.0,A
4.0,21,4.0,A
1.0,2,1.0,A
1.0,2,1.0,A
5.0,1,5.0,A
3.0,8,1.0,A
5.0,1,5.0,A
4.0,5,5.0,A
5.0,2,5.0,A
4.0,1,4.0,A
5.0,1,5.0,A
4.0,1,4.0,A
4.0,13,4.0,A
3.0,13,3.0,A
3.0,13,3.0,A
3.0,13,3.0,A
4.0,5,4.0,A
5.0,2,5.0,A
4.0,3,2.0,A
4.0,57,3.0,A
4.0,57,4.0,A
5.0,3,5.0,A
5.0,3,5.0,A
5.0,8,4.0,A
5.0,8,4.0,A
5.0,8,3.0,A
5.0,8,4.0,A
5.0,8,4.0,A
5.0,8,5.0,A
5.0,1,5.0,A
4.0,226,4.0,A
4.0,226,4.0,A
4.0,226,4.0,A
4.0,226,4.0,A
2.0,1,2.0,A
5.0,2,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
1.0,1,1.0,A
5.0,2,5.0,A
3.0,1,3.0,A
5.0,8,5.0,A
5.0,8,4.0,A
5.0,8,5.0,A
5.0,8,4.0,A
5.0,8,5.0,A
5.0,8,5.0,A
5.0,1,5.0,A
4.0,5,1.0,A
4.0,2,3.0,A
4.0,2,5.0,A
5.0,2,4.0,A
4.0,8,2.0,A
2.0,1,2.0,A
5.0,4,4.0,A
4.0,19,2.0,A
4.0,19,5.0,A
5.0,2,5.0,A
5.0,1,5.0,A
5.0,1,5.0,A
4.0,18,2.0,A
2.0,2,1.0,A
5.0,1,5.0,A
2.0,2,2.0,A
3.0,4,3.0,A
4.0,3,5.0,A
4.0,3,2.0,A
4.0,5,1.0,A
4.0,1,4.0,A
5.0,2,5.0,A
5.0,1,5.0,A
5.0,2,5.0,A
1.0,1,1.0,A
5.0,1,5.0,A
5.0,27,2.0,A
5.0,1,5.0,A
5.0,38,4.0,A
5.0,38,1.0,A
5.0,38,4.0,A
5.0,38,4.0,A
5.0,38,5.0,A
5.0,38,4.0,A
5.0,38,4.0,A
5.0,38,4.0,A
5.0,38,4.0,A
5.0,38,5.0,A
5.0,38,5.0,A
2.0,5,1.0,A
2.0,5,4.0,A
5.0,1,5.0,A
5.0,3,5.0,A
4.0,22,5.0,A
4.0,3,2.0,A
5.0,1,5.0,A
5.0,2,5.0,A
5.0,2,4.0,A
5.0,8,5.0,A
5.0,2,5.0,A
4.0,3,4.0,A
4.0,3,3.0,A
5.0,1,5.0,A
4.0,7,4.0,A
4.0,111,5.0,A
4.0,111,4.0,A
4.0,111,4.0,A
4.0,111,4.0,A
4.0,2,3.0,A
5.0,1,5.0,A
4.0,27,4.0,A
4.0,27,5.0,A
5.0,2,5.0,A
5.0,5,5.0,A
5.0,7,5.0,A
5.0,7,2.0,A
3.0,4,1.0,A
5.0,5,5.0,A
5.0,5,5.0,A
3.0,3,1.0,A
5.0,2,5.0,A
5.0,1,5.0,A
5.0,2,5.0,A
5.0,6,5.0,A
4.0,1,4.0,A
5.0,6,5.0,A
1.0,1,1.0,A
5.0,1,5.0,A
2.0,3,1.0,A
5.0,1,5.0,A
3.0,3,4.0,A
3.0,3,3.0,A
3.0,3,2.0,A
1.0,2,1.0,A
5.0,2,5.0,A
1.0,1,1.0,A
5.0,3,4.0,A
5.0,3,4.0,A
5.0,1,5.0,A
2.0,4,2.0,A
3.0,5,3.0,A
4.0,1,4.0,A
5.0,2,4.0,A
5.0,2,5.0,A
3.0,2,3.0,A
5.0,1,5.0,A
4.0,9,5.0,A
4.0,9,4.0,A
5.0,4,3.0,A
5.0,3,5.0,A
5.0,1,5.0,A
5.0,2,5.0,A
4.0,4,1.0,A
3.0,7,4.0,A
3.0,7,5.0,A
3.0,7,1.0,A
4.0,3,4.0,A
1.0,3,1.0,A
5.0,2,5.0,A
4.0,1,4.0,A
5.0,8,5.0,A
5.0,8,4.0,A
5.0,8,4.0,A
4.0,20,2.0,A
4.0,20,4.0,A
4.0,20,3.0,A
2.0,2,3.0,A
5.0,3,5.0,A
5.0,3,4.0,A
4.0,10,4.0,A
5.0,1,5.0,A
3.0,83,5.0,A
3.0,83,2.0,A
3.0,83,2.0,A
5.0,1,5.0,A
5.0,1,5.0,A
5.0,3,5.0,A
5.0,1,5.0,A
4.0,8,4.0,A
5.0,2,5.0,A
4.0,3,3.0,A
4.0,3,5.0,A
5.0,2,5.0,A
5.0,1,5.0,A
